2025-05-14 12:51:51,188 - INFO - Received reading: Sensor ID=4Inlet Temp Sensor, Type=temperature, Value=25.23, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-42.0, SNR=8.5
2025-05-14 13:04:01,365 - INFO - Received reading: Sensor ID=TestSensor_112, Type=temperature, Value=25.65, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-65.0, SNR=12.83
2025-05-14 13:04:01,942 - INFO - Received reading: Sensor ID=TestSensor_113, Type=temperature, Value=22.66, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-32.0, SNR=10.83
2025-05-14 13:04:03,562 - INFO - Received reading: Sensor ID=TestSensor_114, Type=temperature, Value=26.05, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-74.0, SNR=8.11
2025-05-14 13:04:04,167 - INFO - Received reading: Sensor ID=TestSensor_115, Type=temperature, Value=21.07, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-50.0, SNR=7.87
2025-05-14 13:04:04,826 - INFO - Received reading: Sensor ID=TestSensor_116, Type=temperature, Value=21.06, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-37.0, SNR=14.0
2025-05-14 13:04:05,421 - INFO - Received reading: Sensor ID=TestSensor_117, Type=temperature, Value=25.7, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-68.0, SNR=5.19
2025-05-14 13:04:06,277 - INFO - Received reading: Sensor ID=TestSensor_118, Type=temperature, Value=26.16, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-59.0, SNR=7.58
2025-05-14 13:04:06,840 - INFO - Received reading: Sensor ID=TestSensor_119, Type=temperature, Value=25.42, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-63.0, SNR=14.61
2025-05-14 13:04:07,536 - INFO - Received reading: Sensor ID=TestSensor_120, Type=temperature, Value=24.78, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-40.0, SNR=14.0
2025-05-14 13:04:09,021 - INFO - Received reading: Sensor ID=TestSensor_121, Type=temperature, Value=24.55, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-57.0, SNR=8.92
2025-05-14 13:04:09,626 - INFO - Received reading: Sensor ID=TestSensor_122, Type=temperature, Value=27.24, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-73.0, SNR=6.46
2025-05-14 13:04:10,201 - INFO - Received reading: Sensor ID=TestSensor_123, Type=temperature, Value=24.24, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-53.0, SNR=14.78
2025-05-14 13:04:12,362 - INFO - Received reading: Sensor ID=TestSensor_124, Type=temperature, Value=24.94, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-44.0, SNR=6.15
2025-05-14 13:04:13,835 - INFO - Received reading: Sensor ID=TestSensor_125, Type=temperature, Value=24.24, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-32.0, SNR=14.02
2025-05-14 13:04:15,180 - INFO - Received reading: Sensor ID=TestSensor_126, Type=temperature, Value=29.53, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-73.0, SNR=10.47
2025-05-14 13:04:15,721 - INFO - Received reading: Sensor ID=TestSensor_127, Type=temperature, Value=28.13, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-39.0, SNR=8.19
2025-05-14 13:04:16,805 - INFO - Received reading: Sensor ID=TestSensor_128, Type=temperature, Value=29.1, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-31.0, SNR=10.45
2025-05-14 13:04:17,381 - INFO - Received reading: Sensor ID=TestSensor_129, Type=temperature, Value=20.44, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-37.0, SNR=9.93
2025-05-14 13:04:18,244 - INFO - Received reading: Sensor ID=TestSensor_130, Type=temperature, Value=25.44, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-80.0, SNR=12.79
2025-05-14 13:04:18,863 - INFO - Received reading: Sensor ID=TestSensor_131, Type=temperature, Value=28.41, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-80.0, SNR=5.92
2025-05-14 13:04:19,712 - INFO - Received reading: Sensor ID=TestSensor_132, Type=temperature, Value=21.46, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-77.0, SNR=13.42
2025-05-14 13:04:20,302 - INFO - Received reading: Sensor ID=TestSensor_133, Type=temperature, Value=27.97, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-73.0, SNR=9.74
2025-05-14 13:04:21,003 - INFO - Received reading: Sensor ID=TestSensor_134, Type=temperature, Value=25.89, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-64.0, SNR=10.89
2025-05-14 13:04:21,563 - INFO - Received reading: Sensor ID=TestSensor_135, Type=temperature, Value=27.85, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-47.0, SNR=11.53
2025-05-14 13:04:23,055 - INFO - Received reading: Sensor ID=TestSensor_136, Type=temperature, Value=29.45, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-35.0, SNR=8.63
2025-05-14 13:04:23,694 - INFO - Received reading: Sensor ID=TestSensor_137, Type=temperature, Value=25.78, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-42.0, SNR=11.42
2025-05-14 13:04:24,262 - INFO - Received reading: Sensor ID=TestSensor_138, Type=temperature, Value=25.0, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-75.0, SNR=9.88
2025-05-14 13:04:24,887 - INFO - Received reading: Sensor ID=TestSensor_139, Type=temperature, Value=27.55, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-62.0, SNR=10.25
2025-05-14 13:04:25,503 - INFO - Received reading: Sensor ID=TestSensor_140, Type=temperature, Value=20.03, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-71.0, SNR=12.78
2025-05-14 13:04:26,089 - INFO - Received reading: Sensor ID=TestSensor_141, Type=temperature, Value=23.83, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-39.0, SNR=13.92
2025-05-14 13:04:26,709 - INFO - Received reading: Sensor ID=TestSensor_142, Type=temperature, Value=22.38, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-61.0, SNR=10.75
2025-05-14 13:04:27,701 - INFO - Received reading: Sensor ID=TestSensor_143, Type=temperature, Value=29.49, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-76.0, SNR=9.22
2025-05-14 13:04:28,296 - INFO - Received reading: Sensor ID=TestSensor_144, Type=temperature, Value=22.48, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-33.0, SNR=14.95
2025-05-14 13:04:28,883 - INFO - Received reading: Sensor ID=TestSensor_145, Type=temperature, Value=26.51, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-44.0, SNR=10.33
2025-05-14 13:04:29,482 - INFO - Received reading: Sensor ID=TestSensor_146, Type=temperature, Value=24.33, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-30.0, SNR=6.85
2025-05-14 13:04:30,700 - INFO - Received reading: Sensor ID=TestSensor_147, Type=temperature, Value=28.71, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-46.0, SNR=13.95
2025-05-14 13:04:31,433 - INFO - Received reading: Sensor ID=TestSensor_148, Type=temperature, Value=28.69, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-35.0, SNR=11.23
2025-05-14 13:04:32,108 - INFO - Received reading: Sensor ID=TestSensor_149, Type=temperature, Value=23.06, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-42.0, SNR=5.46
2025-05-14 13:04:32,922 - INFO - Received reading: Sensor ID=TestSensor_150, Type=temperature, Value=21.91, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-75.0, SNR=8.67
2025-05-14 13:04:33,460 - INFO - Received reading: Sensor ID=TestSensor_151, Type=temperature, Value=21.23, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-34.0, SNR=9.8
2025-05-14 13:04:34,641 - INFO - Received reading: Sensor ID=TestSensor_152, Type=temperature, Value=20.77, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-79.0, SNR=12.54
2025-05-14 13:04:35,544 - INFO - Received reading: Sensor ID=TestSensor_153, Type=temperature, Value=26.12, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-40.0, SNR=9.31
2025-05-14 13:04:36,174 - INFO - Received reading: Sensor ID=TestSensor_154, Type=temperature, Value=27.05, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-39.0, SNR=12.68
2025-05-14 13:04:36,783 - INFO - Received reading: Sensor ID=TestSensor_155, Type=temperature, Value=27.17, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-60.0, SNR=10.38
2025-05-14 13:04:37,802 - INFO - Received reading: Sensor ID=TestSensor_156, Type=temperature, Value=25.34, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-45.0, SNR=14.17
2025-05-14 13:04:38,360 - INFO - Received reading: Sensor ID=TestSensor_157, Type=temperature, Value=29.3, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-54.0, SNR=6.47
2025-05-14 13:04:38,997 - INFO - Received reading: Sensor ID=TestSensor_158, Type=temperature, Value=27.64, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-80.0, SNR=10.22
2025-05-14 13:04:39,815 - INFO - Received reading: Sensor ID=TestSensor_159, Type=temperature, Value=25.42, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-49.0, SNR=11.08
2025-05-14 13:04:40,891 - INFO - Received reading: Sensor ID=TestSensor_160, Type=temperature, Value=23.84, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-77.0, SNR=11.21
2025-05-14 13:04:41,506 - INFO - Received reading: Sensor ID=TestSensor_161, Type=temperature, Value=20.98, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-78.0, SNR=5.62
2025-05-14 13:04:42,104 - INFO - Received reading: Sensor ID=TestSensor_162, Type=temperature, Value=28.46, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-54.0, SNR=5.63
2025-05-14 13:04:42,688 - INFO - Received reading: Sensor ID=TestSensor_163, Type=temperature, Value=27.88, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-71.0, SNR=7.87
2025-05-14 13:04:43,265 - INFO - Received reading: Sensor ID=TestSensor_164, Type=temperature, Value=23.02, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-36.0, SNR=12.39
2025-05-14 13:04:44,963 - INFO - Received reading: Sensor ID=TestSensor_165, Type=temperature, Value=25.25, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-69.0, SNR=8.4
2025-05-14 13:04:45,524 - INFO - Received reading: Sensor ID=TestSensor_166, Type=temperature, Value=22.07, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-69.0, SNR=13.7
2025-05-14 13:04:46,100 - INFO - Received reading: Sensor ID=TestSensor_167, Type=temperature, Value=25.04, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-73.0, SNR=7.99
2025-05-14 13:04:47,215 - INFO - Received reading: Sensor ID=TestSensor_168, Type=temperature, Value=21.51, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-48.0, SNR=5.6
2025-05-14 13:04:48,237 - INFO - Received reading: Sensor ID=TestSensor_169, Type=temperature, Value=21.18, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-79.0, SNR=13.42
2025-05-14 13:04:49,323 - INFO - Received reading: Sensor ID=TestSensor_170, Type=temperature, Value=27.32, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-39.0, SNR=14.39
2025-05-14 13:04:50,106 - INFO - Received reading: Sensor ID=TestSensor_171, Type=temperature, Value=24.12, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-75.0, SNR=7.22
2025-05-14 13:04:51,007 - INFO - Received reading: Sensor ID=TestSensor_172, Type=temperature, Value=20.89, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-68.0, SNR=10.17
2025-05-14 13:04:51,644 - INFO - Received reading: Sensor ID=TestSensor_173, Type=temperature, Value=20.09, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-53.0, SNR=7.33
2025-05-14 13:04:52,222 - INFO - Received reading: Sensor ID=TestSensor_174, Type=temperature, Value=29.76, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-62.0, SNR=8.01
2025-05-14 13:04:52,788 - INFO - Received reading: Sensor ID=TestSensor_175, Type=temperature, Value=28.5, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-57.0, SNR=13.66
2025-05-14 13:04:53,409 - INFO - Received reading: Sensor ID=TestSensor_176, Type=temperature, Value=27.09, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-71.0, SNR=9.15
2025-05-14 13:04:53,979 - INFO - Received reading: Sensor ID=TestSensor_177, Type=temperature, Value=22.33, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-36.0, SNR=8.94
2025-05-14 13:04:54,566 - INFO - Received reading: Sensor ID=TestSensor_178, Type=temperature, Value=21.96, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-56.0, SNR=6.62
2025-05-14 13:04:55,141 - INFO - Received reading: Sensor ID=TestSensor_179, Type=temperature, Value=20.03, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-36.0, SNR=7.04
2025-05-14 13:04:55,722 - INFO - Received reading: Sensor ID=TestSensor_180, Type=temperature, Value=21.63, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-53.0, SNR=12.94
2025-05-14 13:04:56,308 - INFO - Received reading: Sensor ID=TestSensor_181, Type=temperature, Value=28.16, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-65.0, SNR=6.95
2025-05-14 13:04:56,921 - INFO - Received reading: Sensor ID=TestSensor_182, Type=temperature, Value=23.82, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-74.0, SNR=13.65
2025-05-14 13:04:57,692 - INFO - Received reading: Sensor ID=TestSensor_183, Type=temperature, Value=22.32, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-52.0, SNR=6.67
2025-05-14 13:04:59,533 - INFO - Received reading: Sensor ID=TestSensor_184, Type=temperature, Value=26.94, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-34.0, SNR=9.87
2025-05-14 13:05:00,146 - INFO - Received reading: Sensor ID=TestSensor_185, Type=temperature, Value=28.84, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-37.0, SNR=13.3
2025-05-14 13:05:01,231 - INFO - Received reading: Sensor ID=TestSensor_186, Type=temperature, Value=20.09, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-62.0, SNR=12.08
2025-05-14 13:05:01,831 - INFO - Received reading: Sensor ID=TestSensor_187, Type=temperature, Value=23.75, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-37.0, SNR=11.99
2025-05-14 13:05:02,698 - INFO - Received reading: Sensor ID=TestSensor_188, Type=temperature, Value=24.82, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-49.0, SNR=11.11
2025-05-14 13:05:03,368 - INFO - Received reading: Sensor ID=TestSensor_189, Type=temperature, Value=27.8, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-30.0, SNR=6.48
2025-05-14 13:05:03,987 - INFO - Received reading: Sensor ID=TestSensor_190, Type=temperature, Value=29.15, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-36.0, SNR=7.99
2025-05-14 13:05:04,751 - INFO - Received reading: Sensor ID=TestSensor_191, Type=temperature, Value=22.97, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-55.0, SNR=13.24
2025-05-14 13:05:05,485 - INFO - Received reading: Sensor ID=TestSensor_192, Type=temperature, Value=23.77, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-80.0, SNR=13.57
2025-05-14 13:05:06,133 - INFO - Received reading: Sensor ID=TestSensor_193, Type=temperature, Value=27.25, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-32.0, SNR=13.72
2025-05-14 13:05:06,771 - INFO - Received reading: Sensor ID=TestSensor_194, Type=temperature, Value=25.13, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-31.0, SNR=11.95
2025-05-14 13:05:07,323 - INFO - Received reading: Sensor ID=TestSensor_195, Type=temperature, Value=20.29, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-62.0, SNR=8.58
2025-05-14 13:05:07,847 - INFO - Received reading: Sensor ID=TestSensor_196, Type=temperature, Value=28.22, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-37.0, SNR=9.55
2025-05-14 13:05:08,403 - INFO - Received reading: Sensor ID=TestSensor_197, Type=temperature, Value=22.47, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-58.0, SNR=6.63
2025-05-14 13:05:09,102 - INFO - Received reading: Sensor ID=TestSensor_198, Type=temperature, Value=27.46, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-68.0, SNR=10.07
2025-05-14 13:05:09,684 - INFO - Received reading: Sensor ID=TestSensor_199, Type=temperature, Value=22.99, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-63.0, SNR=11.11
2025-05-14 13:05:10,294 - INFO - Received reading: Sensor ID=TestSensor_200, Type=temperature, Value=27.57, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-72.0, SNR=7.53
2025-05-14 13:05:11,810 - INFO - Received reading: Sensor ID=TestSensor_201, Type=temperature, Value=22.24, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-69.0, SNR=14.89
2025-05-14 13:05:12,635 - INFO - Received reading: Sensor ID=TestSensor_202, Type=temperature, Value=26.11, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-33.0, SNR=7.85
2025-05-14 13:05:13,248 - INFO - Received reading: Sensor ID=TestSensor_203, Type=temperature, Value=24.12, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-48.0, SNR=5.79
2025-05-14 13:05:13,902 - INFO - Received reading: Sensor ID=TestSensor_204, Type=temperature, Value=28.27, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-40.0, SNR=14.5
2025-05-14 13:05:14,874 - INFO - Received reading: Sensor ID=TestSensor_205, Type=temperature, Value=21.75, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-43.0, SNR=7.02
2025-05-14 13:05:15,422 - INFO - Received reading: Sensor ID=TestSensor_206, Type=temperature, Value=27.32, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-37.0, SNR=7.4
2025-05-14 13:05:16,003 - INFO - Received reading: Sensor ID=TestSensor_207, Type=temperature, Value=29.92, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-73.0, SNR=13.02
2025-05-14 13:05:16,563 - INFO - Received reading: Sensor ID=TestSensor_208, Type=temperature, Value=24.39, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-72.0, SNR=7.71
2025-05-14 13:05:18,042 - INFO - Received reading: Sensor ID=TestSensor_209, Type=temperature, Value=26.67, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-64.0, SNR=6.64
2025-05-14 13:05:18,665 - INFO - Received reading: Sensor ID=TestSensor_210, Type=temperature, Value=22.41, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-75.0, SNR=9.76
2025-05-14 13:05:19,268 - INFO - Received reading: Sensor ID=TestSensor_211, Type=temperature, Value=27.74, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-37.0, SNR=11.47
2025-05-14 13:05:19,883 - INFO - Received reading: Sensor ID=TestSensor_212, Type=temperature, Value=28.05, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-37.0, SNR=9.02
2025-05-14 13:05:20,441 - INFO - Received reading: Sensor ID=TestSensor_213, Type=temperature, Value=28.96, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-38.0, SNR=6.47
2025-05-14 13:05:21,006 - INFO - Received reading: Sensor ID=TestSensor_214, Type=temperature, Value=20.39, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-64.0, SNR=12.06
2025-05-14 13:05:21,635 - INFO - Received reading: Sensor ID=TestSensor_215, Type=temperature, Value=25.5, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-63.0, SNR=7.2
2025-05-14 13:05:22,263 - INFO - Received reading: Sensor ID=TestSensor_216, Type=temperature, Value=27.4, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-47.0, SNR=11.89
2025-05-14 13:05:22,955 - INFO - Received reading: Sensor ID=TestSensor_217, Type=temperature, Value=27.96, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-50.0, SNR=8.06
2025-05-14 13:05:24,695 - INFO - Received reading: Sensor ID=TestSensor_218, Type=temperature, Value=22.38, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-34.0, SNR=13.67
2025-05-14 13:05:25,263 - INFO - Received reading: Sensor ID=TestSensor_219, Type=temperature, Value=23.98, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-61.0, SNR=6.76
2025-05-14 13:05:25,954 - INFO - Received reading: Sensor ID=TestSensor_220, Type=temperature, Value=25.12, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-64.0, SNR=9.07
2025-05-14 13:05:26,630 - INFO - Received reading: Sensor ID=TestSensor_221, Type=temperature, Value=28.71, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-38.0, SNR=8.42
2025-05-14 13:05:27,429 - INFO - Received reading: Sensor ID=TestSensor_222, Type=temperature, Value=28.0, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-68.0, SNR=8.96
2025-05-14 13:05:27,995 - INFO - Received reading: Sensor ID=TestSensor_223, Type=temperature, Value=25.63, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-79.0, SNR=9.1
2025-05-14 13:05:28,563 - INFO - Received reading: Sensor ID=TestSensor_224, Type=temperature, Value=28.19, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-41.0, SNR=10.45
2025-05-14 13:05:29,123 - INFO - Received reading: Sensor ID=TestSensor_225, Type=temperature, Value=24.11, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-37.0, SNR=7.68
2025-05-14 13:05:29,727 - INFO - Received reading: Sensor ID=TestSensor_226, Type=temperature, Value=29.36, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-68.0, SNR=11.77
2025-05-14 13:05:30,301 - INFO - Received reading: Sensor ID=TestSensor_227, Type=temperature, Value=23.67, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-35.0, SNR=13.39
2025-05-14 13:05:30,885 - INFO - Received reading: Sensor ID=TestSensor_228, Type=temperature, Value=26.7, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-35.0, SNR=9.77
2025-05-14 13:05:31,460 - INFO - Received reading: Sensor ID=TestSensor_229, Type=temperature, Value=22.42, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-72.0, SNR=10.09
2025-05-14 13:05:32,039 - INFO - Received reading: Sensor ID=TestSensor_230, Type=temperature, Value=27.48, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-67.0, SNR=12.25
2025-05-14 13:05:32,589 - INFO - Received reading: Sensor ID=TestSensor_231, Type=temperature, Value=20.51, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-33.0, SNR=11.55
2025-05-14 13:05:33,203 - INFO - Received reading: Sensor ID=TestSensor_232, Type=temperature, Value=28.98, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-33.0, SNR=5.38
2025-05-14 13:05:33,788 - INFO - Received reading: Sensor ID=TestSensor_233, Type=temperature, Value=27.38, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-42.0, SNR=6.48
2025-05-14 13:05:34,596 - INFO - Received reading: Sensor ID=TestSensor_234, Type=temperature, Value=20.25, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-75.0, SNR=14.97
2025-05-14 13:05:35,188 - INFO - Received reading: Sensor ID=TestSensor_235, Type=temperature, Value=26.21, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-31.0, SNR=14.43
2025-05-14 13:05:35,748 - INFO - Received reading: Sensor ID=TestSensor_236, Type=temperature, Value=28.92, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-78.0, SNR=10.38
2025-05-14 13:05:36,385 - INFO - Received reading: Sensor ID=TestSensor_237, Type=temperature, Value=20.94, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-69.0, SNR=9.04
2025-05-14 13:05:37,025 - INFO - Received reading: Sensor ID=TestSensor_238, Type=temperature, Value=22.73, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-47.0, SNR=10.49
2025-05-14 13:05:37,644 - INFO - Received reading: Sensor ID=TestSensor_239, Type=temperature, Value=26.62, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-44.0, SNR=14.08
2025-05-14 13:05:38,213 - INFO - Received reading: Sensor ID=TestSensor_240, Type=temperature, Value=24.21, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-65.0, SNR=14.65
2025-05-14 13:05:39,544 - INFO - Received reading: Sensor ID=TestSensor_241, Type=temperature, Value=22.85, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-49.0, SNR=7.17
2025-05-14 13:05:40,084 - INFO - Received reading: Sensor ID=TestSensor_242, Type=temperature, Value=27.57, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-65.0, SNR=6.7
2025-05-14 13:05:40,731 - INFO - Received reading: Sensor ID=TestSensor_243, Type=temperature, Value=20.63, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-51.0, SNR=13.88
2025-05-14 13:05:41,351 - INFO - Received reading: Sensor ID=TestSensor_244, Type=temperature, Value=25.68, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-70.0, SNR=9.0
2025-05-14 13:05:41,992 - INFO - Received reading: Sensor ID=TestSensor_245, Type=temperature, Value=23.67, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-59.0, SNR=5.65
2025-05-14 13:05:42,765 - INFO - Received reading: Sensor ID=TestSensor_246, Type=temperature, Value=26.17, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-51.0, SNR=13.68
2025-05-14 13:05:43,368 - INFO - Received reading: Sensor ID=TestSensor_247, Type=temperature, Value=24.9, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-41.0, SNR=11.61
2025-05-14 13:05:44,290 - INFO - Received reading: Sensor ID=TestSensor_248, Type=temperature, Value=28.8, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-34.0, SNR=13.58
2025-05-14 13:05:44,982 - INFO - Received reading: Sensor ID=TestSensor_249, Type=temperature, Value=25.3, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-34.0, SNR=12.99
2025-05-14 13:05:45,801 - INFO - Received reading: Sensor ID=TestSensor_250, Type=temperature, Value=24.63, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-73.0, SNR=7.29
2025-05-14 13:05:47,531 - INFO - Received reading: Sensor ID=TestSensor_251, Type=temperature, Value=21.02, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-39.0, SNR=12.24
2025-05-14 13:05:48,103 - INFO - Received reading: Sensor ID=TestSensor_252, Type=temperature, Value=21.85, Timestamp=2025-05-07 17:05:38.469082+00:00, RSSI=-77.0, SNR=12.31
